Wall time,Step,Value
1619351482.84756,567175,2.107203483581543
1619351577.9561372,567375,2.0607311725616455
1619351768.1688497,567775,2.1548781394958496
1619352338.6764724,568975,2.1045539379119873
1619352481.325296,569275,2.0437090396881104
1619354416.0223858,573375,2.138964891433716
1619354557.5539157,573675,2.0744848251342773
1619354746.2942343,574075,2.085099935531616
1619355406.9171176,575475,2.06756329536438
1619355925.8277414,576575,2.0961015224456787
1619356256.06099,577275,2.109781503677368
1619356581.0181744,577975,2.1147594451904297
1619357045.3515856,578975,2.1228904724121094
1619357184.6149762,579275,2.1330792903900146
1619357416.703139,579775,2.1549572944641113
1619357648.8575296,580275,2.127105951309204
1619357927.3948698,580875,2.0707356929779053
1619358484.5542681,582075,2.0950517654418945
1619358530.9825945,582175,2.1134443283081055
1619359320.253095,583875,2.1151933670043945
1619359459.5175543,584175,2.092499256134033
1619359784.4816914,584875,2.0547032356262207
1619360335.7909238,586075,2.23583722114563
1619361020.3000348,587575,2.1926584243774414
1619361111.570028,587775,2.199502944946289
1619361431.0014243,588475,2.2629926204681396
1619361887.339648,589475,2.2287769317626953
1619362252.4225051,590275,2.2198691368103027
1619362343.6837225,590475,2.2066171169281006
1619362434.960227,590675,2.2253358364105225
1619362663.1575167,591175,2.2039716243743896
1619363600.1455948,592160,2.8427059650421143
1619364116.9323075,593160,2.4863595962524414
1619364167.3924742,593260,2.476900100708008
1619364667.872834,594260,2.320039749145508
1619364866.7923572,594660,2.349335193634033
1619364916.5225558,594760,2.346163749694824
1619365848.153194,596660,2.2424538135528564
1619366091.87693,597160,2.168707847595215
1619366188.2867556,597360,2.1647725105285645
1619366381.117061,597760,2.1468746662139893
1619366815.0984235,598660,2.1053757667541504
1619367682.8826225,600460,2.131575107574463
1619368634.8459113,602460,2.101651668548584
1619368872.5742314,602960,2.0694451332092285
1619369300.4779322,603860,2.0813148021698
1619369585.724858,604460,2.132216453552246
1619369633.2623568,604560,2.116095542907715
1619369680.7996147,604660,2.1018669605255127
1619369823.4342654,604960,2.0890824794769287
1619369966.0477378,605260,2.11690616607666
1619371003.1042213,607460,2.1231911182403564
1619371798.0342734,609160,2.0285847187042236
1619371844.8082845,609260,2.0561654567718506
1619372031.8692572,609660,2.095909833908081
1619372265.7251794,610160,2.030085802078247
1619372593.171307,610860,2.07948637008667
1619373014.142224,611760,2.0865366458892822
1619373107.6921332,611960,2.0772032737731934
1619373575.4257085,612960,2.07690691947937
1619373856.0305216,613560,2.0686066150665283
1619373949.5497897,613760,2.0398454666137695
1619374229.4233503,614360,2.12662410736084
1619374321.4390135,614560,2.0607895851135254
1619374413.4807854,614760,2.1114206314086914
1619374965.6649776,615960,2.1131036281585693
1619375057.7001908,616160,2.0595383644104004
1619375149.7237089,616360,2.096857786178589
1619376208.047282,618660,2.146881341934204
1619376622.2568896,619560,2.081430196762085
1619376760.3052428,619860,2.077293872833252
1619377496.5177703,621460,2.0094170570373535
1619377955.5708315,622460,2.190948486328125
1619378000.8042505,622560,2.1978352069854736
1619378091.2781968,622760,2.1810643672943115
1619378362.6834202,623360,2.187634229660034
1619378634.1159961,623960,2.245551109313965
1619378950.7913482,624660,2.2272114753723145
1619379176.9921622,625160,2.231452226638794
1619379493.675239,625860,2.2105820178985596
1619379765.124237,626460,2.2012319564819336
1619380353.2090344,627760,2.134303569793701
1619380669.8220725,628460,2.2572693824768066
1619382137.3752055,630445,2.4558634757995605
1619383129.3691754,632445,2.2789857387542725
1619383276.3265798,632745,2.2471923828125
1619383472.26545,633145,2.2255442142486572
1619383521.2515624,633245,2.2173147201538086
1619383864.9502184,633945,2.2208476066589355
1619384687.1618288,635645,2.116150379180908
1619385222.1572678,636745,2.114610195159912
1619385755.7116346,637845,2.0966415405273438
1619386091.4467797,638545,2.0981810092926025
1619386379.2238598,639145,2.1252691745758057
1619387530.1831155,641545,2.112755537033081
1619388628.9844851,643845,2.0559568405151367
1619389761.385915,646245,2.041322946548462
1619390138.8691921,647045,2.0520801544189453
1619390327.600346,647445,2.0101547241210938
1619390940.4202309,648745,2.0724685192108154
1619391454.7939656,649845,2.0656473636627197
1619391641.8872974,650245,2.047856330871582
1619392016.0857053,651045,2.0419528484344482
1619392062.8549187,651145,2.023515224456787
1619392247.6781464,651545,2.056764602661133
1619392664.8215444,652445,2.1254568099975586
1619392711.2464907,652545,2.0788674354553223
1619393175.5100422,653545,2.0449564456939697
1619393221.9350386,653645,2.0845589637756348
1619393268.3630457,653745,2.1258938312530518
1619393639.7931535,654545,2.052461862564087
1619393825.5225356,654945,2.0594382286071777
1619394568.3460631,656545,2.050330400466919
1619395682.735056,658945,2.056164503097534
1619395868.1213167,659345,2.22831130027771
1619395959.391442,659545,2.1846659183502197
1619396005.0306919,659645,2.147578716278076
1619396141.939184,659945,2.221381187438965
1619396552.7210777,660845,2.2121739387512207
1619396598.3580608,660945,2.208557367324829
1619397009.1033463,661845,2.146857261657715
1619397146.0347133,662145,2.1956849098205566
1619397602.4079564,663145,2.188828706741333
1619397830.6115463,663645,2.1514081954956055
1619400070.4841988,667330,2.46873140335083
1619400520.4702194,668230,2.2952072620391846
1619400619.9318743,668430,2.3239264488220215
1619400818.8540456,668830,2.295426607131958
1619401112.952973,669430,2.247917890548706
1619401259.9434836,669730,2.233980178833008
1619401602.8040683,670430,2.2566978931427
1619401749.7838635,670730,2.2093660831451416
1619401993.7909093,671230,2.1310503482818604
1619402139.7150161,671530,2.121366500854492
1619402528.7951858,672330,2.1202914714813232
1619402723.3840392,672730,2.0675337314605713
1619402917.9390116,673130,2.115246295928955
1619403404.2390256,674130,2.0967535972595215
1619403452.8736665,674230,2.1285083293914795
1619404030.8731518,675430,2.128948926925659
1619404222.6977422,675830,2.0952236652374268
1619404558.3182518,676530,2.0973310470581055
1619404750.124558,676930,2.019782781600952
1619405277.5393956,678030,2.087916135787964
1619405853.031703,679230,2.0630998611450195
1619406616.0016546,680830,2.0486032962799072
1619407795.316523,683330,2.0460808277130127
1619408503.0387926,684830,2.0453410148620605
1619408880.4661922,685630,2.004577159881592
1619409163.558103,686230,2.0546653270721436
1619409352.2896917,686630,2.046147346496582
1619409541.0114968,687030,2.0364158153533936
1619409918.452273,687830,2.0210578441619873
1619410199.9893703,688430,2.0619421005249023
1619410246.4126594,688530,2.0356171131134033
1619411035.6309392,690230,2.0881073474884033
1619411453.5262523,691130,2.1087653636932373
1619411732.0852993,691730,2.14392352104187
1619412103.5098855,692530,2.0301084518432617
1619412242.785949,692830,2.072999954223633
1619412428.5246086,693230,2.068195343017578
1619412892.797449,694230,2.075592041015625
1619413264.234231,695030,2.028184175491333
1619413403.5374856,695330,2.028532028198242
1619414050.1263926,696730,2.147510290145874
1619414232.710234,697130,2.1607108116149902
1619414597.8620958,697930,2.2022950649261475
1619414734.7799754,698230,2.162184238433838
1619415008.6228542,698830,2.1354458332061768
1619415830.199306,700630,2.1278038024902344
1619415921.5025213,700830,2.146836757659912
1619416741.6230564,702630,2.1707987785339355
1619417452.5944262,703115,2.826434850692749
1619417610.49214,703415,2.711364507675171
1619418371.284159,704915,2.3379478454589844
1619418520.4995322,705215,2.2725398540496826
1619418719.4118679,705615,2.3079349994659424
1619419063.9015021,706315,2.2397301197052
1619419700.6962595,707615,2.1823806762695312
1619419992.673596,708215,2.1173477172851562
1619420667.6984167,709615,2.079845905303955
1619421247.124005,710815,2.0885367393493652
1619421584.6766224,711515,2.0658349990844727
1619421965.3861494,712315,2.0575294494628906
1619422345.504721,713115,2.094264268875122
1619422393.0178785,713215,2.0527472496032715
1619422630.6396265,713715,2.0709896087646484
1619422820.7377362,714115,2.048161268234253
1619423438.4768896,715415,2.088157892227173
1619423628.5990882,715815,2.080035448074341
1619424293.9028783,717215,1.9955683946609497
1619424855.7032034,718415,2.0801069736480713
1619424902.48295,718515,2.010214328765869
1619425229.8752866,719215,2.0855464935302734
1619425604.0062299,720015,2.0392892360687256
1619425884.6312485,720615,2.054295539855957
1619426165.5696306,721215,2.026930093765259
1619426492.9908016,721915,2.062671422958374
1619426586.542737,722115,2.002885341644287
1619427007.4549305,723015,2.033266305923462
1619427100.9857345,723215,2.034026861190796
1619427147.7602859,723315,2.029207229614258
1619428036.4884121,725215,2.0436694622039795
1619428174.5607421,725515,2.0308194160461426
1619428588.7907376,726415,2.0749058723449707
1619429187.095775,727715,2.0839436054229736
1619429693.387188,728815,2.0204713344573975
1619429831.465174,729115,2.0113871097564697
1619430291.6887388,730115,2.066518783569336
1619431032.6650045,731715,2.0337932109832764
1619431543.254966,732815,1.975527286529541
1619431682.5062504,733115,2.0452303886413574
1619432368.3064983,734615,2.171128749847412
1619432824.7113574,735615,2.168745279312134
1619432870.3459017,735715,2.1248254776000977
1619433098.4964182,736215,2.120392322540283
1619433144.1292672,736315,2.1715312004089355
1619433463.5604815,737015,2.159958600997925
1619433646.0841126,737415,2.1399381160736084
1619433691.7171164,737515,2.157386064529419
1619433737.34934,737615,2.1122524738311768
1619434421.8763309,739115,2.1075429916381836
1619435254.9460022,739900,3.0263798236846924
1619435309.5313904,740000,2.901130199432373
1619435520.9103844,740400,2.704902172088623
1619435624.7303867,740600,2.610098361968994
1619436081.5394886,741500,2.407768726348877
1619436281.406266,741900,2.3521807193756104
1619436430.5560298,742200,2.2836315631866455
1619437708.7120144,744800,2.189018726348877
1619437757.6853623,744900,2.1621780395507812
1619438191.900342,745800,2.0847644805908203
1619438336.5504231,746100,2.115990400314331
1619438529.4213374,746500,2.074361801147461
1619438674.071378,746800,2.0492634773254395
1619439156.2141275,747800,2.0820930004119873
1619439204.438021,747900,2.0925323963165283
1619439252.6672478,748000,2.0742757320404053
1619439300.892525,748100,2.087475299835205
1619439541.808576,748600,2.145651340484619
1619439827.0475202,749200,2.005471706390381
1619440017.2034986,749600,2.028095245361328
1619440112.2686505,749800,2.068068265914917
1619440872.8891408,751400,2.066718339920044
1619441158.1512215,752000,2.0482006072998047
1619441205.7004619,752100,2.022958755493164
1619441586.0031974,752900,2.0111310482025146
1619441871.2177892,753500,2.0119340419769287
1619442485.1670814,754800,2.0148613452911377
1619442812.5818338,755500,2.0004026889801025
1619443280.3312025,756500,2.0205953121185303
1619444122.352094,758300,2.069392442703247
1619444496.598462,759100,1.9945725202560425
1619445572.2336214,761400,1.9787089824676514
1619445899.6160402,762100,1.9624971151351929
1619446176.5286264,762700,2.023322105407715
1619446314.6037638,763000,2.0514700412750244
1619447748.7859414,766100,2.02079439163208
1619447795.2215083,766200,2.072610855102539
1619448537.9941673,767800,2.025625228881836
1619448584.4126227,767900,2.0231733322143555
1619449048.6595,768900,2.067006826400757
1619449187.9377797,769200,1.9983972311019897
1619449280.7940898,769400,1.9426155090332031
1619449789.5754726,770500,2.1267902851104736
1619450063.4270864,771100,2.1226134300231934
1619450200.362433,771400,2.122929334640503
1619450382.9328094,771800,2.1486146450042725
1619451113.5290592,773400,2.1556437015533447
1619451204.8017008,773600,2.147778034210205
1619451250.435896,773700,2.0832772254943848
1619451432.969757,774100,2.1207969188690186
1619451569.8717854,774400,2.1246957778930664
1619451661.1391852,774600,2.0980069637298584
1619452300.004722,776000,2.0961267948150635
1619452482.4759073,776400,2.1927595138549805
1619453543.305165,777585,2.5907034873962402
1619453697.025597,777885,2.569812536239624
1619454696.7750795,779885,2.228013038635254
1619455088.5395634,780685,2.1896812915802
1619455578.2380238,781685,2.1716833114624023
1619455627.2058275,781785,2.1529488563537598
1619456158.6436286,782885,2.106811285018921
1619457267.6531324,785185,2.0901336669921875
1619457507.8716109,785685,2.0618503093719482
1619458322.6451957,787385,2.029015064239502
1619459138.327227,789085,1.9968767166137695
1619459425.9024732,789685,2.072766065597534
1619459521.7659402,789885,1.985182762145996
1619460428.4762092,791785,2.0017611980438232
1619460475.656448,791885,2.0286288261413574
1619460664.3824313,792285,2.001174211502075
1619460853.1561718,792685,1.9776488542556763
1619461702.4664686,794485,1.9714677333831787
1619461985.5757036,795085,1.980599045753479
1619462032.7529302,795185,1.9828360080718994
1619464013.1100805,799385,2.0118067264556885
1619464384.4772458,800185,1.987859845161438
1619464755.878267,800985,2.0314254760742188
1619464802.3123477,801085,1.9900802373886108
1619465591.5326476,802785,1.9799777269363403
1619465962.9709344,803585,2.0796077251434326
1619466195.0756688,804085,2.0214743614196777
1619466380.7868197,804485,1.985863447189331
1619466891.5414817,805585,1.9808111190795898
1619467448.6876986,806785,1.9627885818481445
1619467587.9425642,807085,2.0139083862304688
1619467680.5044782,807285,2.163609504699707
1619467863.0667555,807685,2.099031448364258
1619468228.1964757,808485,2.0878491401672363
1619470008.1005614,812385,2.117842197418213
1619470554.343299,813585,2.128325939178467
